filename,perspective_score_hood,perspective_score_backdoor_left
881c6101-5cde-4932-8095-5d76e195d9af.jpg,0.9061783,0.58042634
51acb242-ccd8-49ef-ac8c-8bc521a70a0a.jpg,0.0,0.9003027
c61024ee-eaf1-469f-86c7-a540ab18167f.jpg,0.33947885,0.43485963
50227208-b047-4560-bdc6-edb0f3ba8dac.jpg,0.0,0.7117499
6740d144-9700-40ff-9421-f220ea09735f.jpg,0.0,0.54489946
41c8bc19-5577-4337-b9db-49bb778e9e0f.jpg,0.0,0.5081576
b547330f-ead3-47ba-9929-619a23cc33da.jpg,0.0,0.9008442
b6240f3a-e5a1-4931-b466-d612432c6c9b.jpg,0.0,0.90006036
048aadde-8d53-407e-8b85-0b3f6c0ca744.jpg,0.91889673,0.0
d20560b6-1117-42fe-b0f1-0bbe9fcbcbca.jpg,0.90317523,0.71542114
2521dc4e-f282-451f-978e-e115d86defa9.jpg,0.25430605,0.0
cbbf2b41-2aaf-43fe-afbd-31ee0a89417f.jpg,0.9047058,0.0
3011728d-f43b-4544-90bc-048b0f9694cb.jpg,0.0,0.26299095
a3c5312e-e333-4100-be08-369cb654d804.jpg,0.90194136,0.0
9afb1280-7402-49a9-88f1-22389ffcc261.jpg,0.0,0.9066683
8126dd5d-260a-487b-90ed-6a9fff0fcab4.jpg,0.0,0.7861313
1c199f43-2b7b-4a93-b990-1e718a03ece4.jpg,0.0,0.31144544
ebe41f87-5609-4c2f-9837-4c8a1a9b1119.jpg,0.13088526,0.0
0de03568-76c0-4f50-a2a0-7e1b6b2b794f.jpg,0.90238094,0.639462
7af7320c-d5b4-41b5-8a79-3383492592a5.jpg,0.90584147,0.0
775bb79a-7442-4670-b42f-526d94103e0b.jpg,0.8126171,0.0
6df922d9-1591-4dd9-b34b-af3a78b580f2.jpg,0.90454787,0.0
97ee53a3-9939-4a08-9b5d-274bdd72ec8d.jpg,0.0,0.56020707
5de366af-378b-4485-9a35-2735e1ed6e13.jpg,0.23056974,0.9009952
0af299f2-bef4-4781-8747-d6fcb02bdbd8.jpg,0.90536135,0.57254964
7574733c-0e5b-4a95-b18a-80f777b1f150.jpg,0.9158761,0.0
0b06aadd-07bf-4c85-bd18-be6e08f56b55.jpg,0.0,0.91615826
50bbf55b-1719-41d7-a605-c2be589befe5.jpg,0.54199165,0.18195225
7e5c38fa-3680-4d5e-afaf-93ef40ae198a.jpg,0.30934852,0.0
11d46bf6-7024-405d-a25f-1f412593e5c1.jpg,0.0,0.13426282
a22857b8-c7ad-4374-91c2-7ffd0880cc5b.jpg,0.2991975,0.0
d449528a-2880-4800-937e-34d0a3261783.jpg,0.90437573,0.0
a4d9fdfe-a533-4b82-9337-16a0551f4bfa.jpg,0.3694537,0.0
1b7f462f-3381-4046-b7c8-fe6e1366516b.jpg,0.7861849,0.0
1d085ea5-be09-49ac-9eb5-d2d6e3cc78aa.jpg,0.0,0.77878624
77a8af38-e962-4b41-b6b3-f16c34d7b04b.jpg,0.9029841,0.0
7566082c-efa0-49f8-8b43-ad596ea3300e.jpg,0.3920055,0.0
45824b80-accb-4821-b23e-c968441f751b.jpg,0.6526018,0.12202137
59bd9b81-ffb9-45b6-8c2f-1ef3171ed406.jpg,0.2510045,0.0
7c65d8e4-2f71-4359-b05d-0aa5a80ece1a.jpg,0.0,0.9056646
c3ca9c60-6968-4654-98a1-64ed0d0c32a2.jpg,0.0,0.9022863
13744808-1e0e-434b-a11c-46be85fe3737.jpg,0.88622075,0.0
b9272f6f-a8ed-48f5-8410-2dc42c02a9e6.jpg,0.49214807,0.124788605
620d6370-d242-4914-85f0-6cbf6815d1db.jpg,0.90019536,0.0
0ee534f4-9ecf-40ce-ab7e-26312b959ea1.jpg,0.51615727,0.0
bd9eed03-4f06-4a08-b0f7-e074ee8c0a5a.jpg,0.16273609,0.90362996
0bc8d83b-6ceb-4051-b75a-2f87ae593154.jpg,0.0,0.55631226
519e067a-9596-43a9-99da-66575a0003b9.jpg,0.9032369,0.0
87e422e4-bac3-4735-94e1-a1dd7a42c1a3.jpg,0.7361114,0.0
583257d2-1045-4660-b874-58702d31fbd6.jpg,0.34026456,0.90418446
afdc7b3a-c9ec-4faa-a7b0-5ae54f04f1c3.jpg,0.60288024,0.0
d9cdf161-0f0b-4c1c-8f0e-dd1bfdd830c7.jpg,0.0,0.8753365
913d18ec-e4ab-4368-8f6d-edd0a72d9228.jpg,0.0,0.9010758
2dba97ee-3d20-41d5-b735-b7745b5402c4.jpg,0.9011747,0.4725129
5229fe70-80e6-4f51-be9a-986a753fa0f0.jpg,0.90386397,0.5344007
cadc9243-0a11-41ca-97f6-d2949ac99e82.jpg,0.70565236,0.109704666
5a7ae0e5-5977-46f0-adb1-b0e0c3cdea9d.jpg,0.0,0.9105992
1c0823b9-8a0c-4140-a058-6da0baa8d887.jpg,0.90315884,0.6107893
68d68a7b-cb96-4bc6-b6ba-2dfa9eb0def3.jpg,0.9021664,0.0
ed1f0a69-7469-4822-a228-43520b60d256.jpg,0.9056964,0.0
c17f3d06-a23f-470e-a74d-f4ea1166417f.jpg,0.0,0.43219975
5c1d3923-7eeb-48a2-a2e4-6fbccf86b8c6.jpg,0.4461153,0.0
1b37278b-8eca-464a-9cda-e54ed98bbd8f.jpg,0.0,0.91218394
fe1a1516-8fb3-49b0-bb53-7b3341664aa1.jpg,0.0,0.9049268
c909e730-0b16-488d-8112-b57d392b9916.jpg,0.110721424,0.0
926cff9f-0662-4b72-9930-af3ebce2cc08.jpg,0.0,0.9110911
a8f49148-7301-47a0-8a1c-5291824c9109.jpg,0.9022743,0.0
a0e069bf-38e3-40b8-8481-02a3fddb3bba.jpg,0.41216066,0.0
0db5fee7-cf1a-483f-b5a3-8313e47627f4.jpg,0.2364201,0.17347063
d44023f4-2577-4b61-9070-2ce757a5caf1.jpg,0.2570844,0.2911992
a513e9cc-3c84-4381-b4a0-b3781226d350.jpg,0.0,0.90259254
8911825e-317e-47e7-b3c2-99c4c7aecf16.jpg,0.0,0.1783641
d6419d8c-7d06-4ae3-b558-b32c152ae6f1.jpg,0.0,0.90103006
8298f151-77e1-436b-b3cb-2571c211bbb4.jpg,0.039351143,0.938425
c453f461-417a-4582-839a-ee6ed9538df2.jpg,0.9039978,0.55230737
51accfd0-9f2d-4765-9f3f-51bec874fdd4.jpg,0.90288466,0.71640134
d4945523-8211-42b6-8a15-6e71e05060a6.jpg,0.90238804,0.6510057
2be5d051-2cd8-474f-b0d3-4382fa562077.jpg,0.67674214,0.53542435
4d2beb32-8645-4e8b-b6a8-0faea76a7e70.jpg,0.90315276,0.70499605
5461c5aa-d2f9-4294-8568-836fa3cbb04a.jpg,0.3389787,0.0
423ac347-8db6-421d-97d3-ed31bcb02747.jpg,0.14369112,0.0
a5c82195-9789-49a5-9603-19753422bbb6.jpg,0.43618834,0.0
436b0efc-72f1-4312-acd7-ec3bb815278c.jpg,0.90060014,0.4424074
7426eec2-2270-4708-bf26-5967ce2e3e4b.jpg,0.0,0.7497387
db13352e-1c0a-4dc0-a424-d20690c72850.jpg,0.0,0.90198916
07378947-8a36-43f2-8ea8-68ba03b7fa7f.jpg,0.0,0.90018976
f3d7b19c-90fb-4fc8-8608-ed6bafc5d074.jpg,0.24440636,0.0
ee42598a-636c-47da-b22b-523e5cd56866.jpg,0.0,0.11592767
3c6d1b9a-4b85-4028-acf4-096cc0f40e29.jpg,0.6743143,0.5524721
524c40fa-4d36-44f3-8809-ac673488195b.jpg,0.0,0.7944496
d248a46e-c761-4111-9c03-e3ae28ced20a.jpg,0.0,0.8956545
b34733dd-1391-4c06-a11e-df434b60a44c.jpg,0.0,0.8575808
d70af136-88a2-4347-b0dc-893a002499ce.jpg,0.81315464,0.4730587
0602a330-ef73-48b4-8d50-74f52ff28a13.jpg,0.0,0.3628677
183d540d-8dea-4f23-ae61-150d453466d9.jpg,0.7612413,0.461139
0a45bb8a-4e04-411f-88b1-19b82a9c70be.jpg,0.9119109,0.0
84edb2d6-ff3d-40b0-8eca-f9e226f968f4.jpg,0.2515188,0.0
bf0a90d7-6862-4a40-af1a-41a32d56ba74.jpg,0.0,0.6252929
4cbd20ad-4742-4d2b-9e55-06f993016ee7.jpg,0.0,0.81108505
c0d5189f-794e-463f-81ca-362e14c09a47.jpg,0.0,0.9086114
fa23a481-91db-4c46-b88d-785c43b2dc3e.jpg,0.5845687,0.6417495
fe70f887-625b-4aa6-b5ec-227503bccaf5.jpg,0.73190683,0.0
f8d703c1-a344-4013-9cf6-a8626f50dbfd.jpg,0.70177656,0.28551406
40a11914-41c1-421b-9f14-c8f785406968.jpg,0.0,0.5947579
93c26e00-f367-4985-bcf4-e91c504a52e9.jpg,0.27915677,0.0
8160189b-b9cb-4c3f-8bc6-c6a55240a75a.jpg,0.90459466,0.0
5d425a1c-4969-4891-bbd8-d208e861ceb1.jpg,0.9118494,0.0
9602cbe2-7196-4b30-a589-09a1ce75c51d.jpg,0.88787216,0.0
27435312-5cc9-48c0-bd54-c4077e8f8044.jpg,0.29328334,0.0
87d257bb-bbbc-43f0-a8a4-7e51ee3c4168.jpg,0.9028842,0.72559553
54ccd109-2ca1-4583-afd2-34a2a630a8ac.jpg,0.0,0.40161577
7efe6c8f-dcf0-401a-a187-50bf0ebfc359.jpg,0.0,0.87056667
e931a8e1-0777-446e-b418-7ed8e444ffa3.jpg,0.0,0.9008259
144f09c9-cf17-4054-8e59-099d8c9d7ce5.jpg,0.0,0.9129456
3f92ddf9-1f77-4f91-84d6-25c110e9b0a0.jpg,0.30834877,0.0
f4ce1418-5bce-4f4c-8805-74bc1b97b1d4.jpg,0.0,0.9051961
d62ae327-c194-4705-b66d-5486ac85e4d9.jpg,0.0,0.16431084
d83dfa45-37be-4e37-b749-14587a883d1d.jpg,0.9032456,0.0
3661a2b1-24eb-487c-abaa-8ec3ab807782.jpg,0.0,0.8999748
b5ff77f0-a825-4054-97b3-64ce8982d2a2.jpg,0.9008433,0.46414444
13a93ec5-06e3-429b-b43d-b278d0d0ceac.jpg,0.906378,0.0
c87aa052-3612-4761-b42d-7dd0b8aca907.jpg,0.0,0.5746286
208efa41-0ccc-4176-8e1e-f7b76a910c3b.jpg,0.0,0.9008979
0efc5992-bc72-4a0b-8162-6c84a52cc6e4.jpg,0.0,0.9149079
eecec186-aa31-4636-a567-0510014f4d7b.jpg,0.14261675,0.90734243
5813339e-c97d-40c1-b5e2-d2d8adb194d4.jpg,0.09001618,0.5658032
9448dc35-2a77-4fcf-8680-578dcc2f28b0.jpg,0.90309,0.5886867
ac41f4e5-8378-437e-9b20-385017642057.jpg,0.0,0.90101546
738f1056-4f27-4150-8096-99db21226b5c.jpg,0.0,0.9001976
087aaef6-0ec7-4164-86fc-9b62d60ed76a.jpg,0.90637463,0.5780194
65e9b507-9c33-4796-9b0c-d03b0a0f50c5.jpg,0.67958075,0.0
2496e52c-5dd6-4b48-8083-dfd991d20d30.jpg,0.0,0.8653702
9b44d822-3be0-41df-9ba2-4268ec180b0d.jpg,0.0,0.2539731
14b4a203-3f07-459f-b219-6c90409afc31.jpg,0.9050495,0.54302484
dd2762c6-9367-4d0f-88f0-e82be79f8f83.jpg,0.0,0.8111861
b53ad414-ec3e-42b8-ba83-6b8495b77c7d.jpg,0.79655516,0.0
32691919-24cf-4eb7-b2f7-91f232bf51e2.jpg,0.0,0.8915504
abc6446c-74f4-4126-a46b-68406ad6ba30.jpg,0.374419,0.0
6bf2afbb-1a6a-497f-a735-59a7ec9bbef8.jpg,0.0,0.20718853
378fda79-a85c-4486-b5a8-e0dfd371ef8f.jpg,0.0,0.9026683
c90bef6b-9080-405b-a482-46121499ac5f.jpg,0.0,0.10349515
305dd109-d7fc-4330-a131-6c81b9efafeb.jpg,0.9029871,0.6015959
b898070d-0f6e-4aaf-b74c-e12fb464f58a.jpg,0.90247136,0.0
9159b7aa-e44e-4f99-a049-fc9567b97291.jpg,0.0,0.73546034
694fccf1-f12e-474e-94e8-ebf8ce405897.jpg,0.24905287,0.0
d0c7a337-fc51-4572-9fa5-6a240c0bff1b.jpg,0.0,0.30544582
0eda70a5-21fd-456c-8185-2af1b192b957.jpg,0.90263885,0.44927856
3884bbd9-7f4a-4dab-9789-2a94c9ceb81b.jpg,0.30562752,0.0
1b648f15-4f22-4d7d-9802-516e8ec0209c.jpg,0.0,0.39868835
89e71524-886d-4a0e-9260-92b23c35c0b1.jpg,0.0,0.91701233
87ccd2c4-e803-4874-996e-a0c2b551df2f.jpg,0.0,0.5609873
9803cfde-08d5-4c09-a828-e5d9a54649a9.jpg,0.9031675,0.0
3ebc14e6-a4a8-4f99-ba1b-309c8b478a52.jpg,0.90225846,0.0
6fc48e57-b872-4f13-b381-2523aa58b6f6.jpg,0.9044414,0.0
857e7fbd-61d1-4c38-918e-0e39247aeac2.jpg,0.0,0.4779099
9f09a974-a954-445a-9a24-f834876b8709.jpg,0.29575416,0.0
17604f41-43e4-4186-aeeb-9766327eb618.jpg,0.0,0.13643132
7cd75ef6-4a20-45ca-ba63-b85aebf42b6c.jpg,0.90430665,0.0
3b992399-f7ec-43b9-8c07-87616035bbfa.jpg,0.0,0.17696898
bd3bd233-9d5f-481c-8368-c312dd6cdab2.jpg,0.0,0.79705274
dccc7c2e-f071-423d-8a96-16329e69b6cf.jpg,0.0,0.14117044
3e68e447-b929-4ca8-a1f3-b62db82a0fb7.jpg,0.60154366,0.0
b7959cdc-1a11-4843-a302-a6fb239d1734.jpg,0.0,0.37092817
0ae5ae05-3ecc-48aa-a2ef-9297219b8ada.jpg,0.0,0.909058
a366e67a-2564-4187-8a79-db689744525e.jpg,0.64432836,0.0
f7900a51-9557-4141-af1d-322bcea886b2.jpg,0.30526352,0.0
cd013ad9-36e6-4692-83dd-229833dabbe1.jpg,0.7883453,0.513565
290defdb-b3c4-4c60-bb14-4533933e0150.jpg,0.0,0.4670252
77ada2a9-2fbb-47e0-b8dc-d092d008373f.jpg,0.9043229,0.0
050603c5-530e-4df0-8e69-f578edc74933.jpg,0.0,0.21916126
5f5c377d-b916-4288-9ca1-b5eb03dc6710.jpg,0.9013749,0.6019466
1b90b312-a763-49f9-a9b3-f6c83eadfce8.jpg,0.9030052,0.7226224
4d929fbd-3574-4a18-bd68-aedbccb67dcd.jpg,0.9033611,0.0
34959e9e-beca-4052-bdc6-b182f0af1a23.jpg,0.9040627,0.5544195
3263eecd-fa2a-4383-aede-ac31707f5834.jpg,0.0,0.6938884
2d8adc20-eb87-4f65-9326-00449b5cddbe.jpg,0.0,0.9017661
2eb1621e-a1e6-4a5e-91dc-9ca9a0aeb7c1.jpg,0.0,0.9006331
bd162bf0-85a6-4ea1-ad2e-22ea635d826f.jpg,0.0,0.5973013
481b7005-a707-485c-a9aa-f469e81bbd12.jpg,0.0,0.90023893
dd027440-b367-42da-ad38-a949e4dc2163.jpg,0.0,0.9056528
6ab66b1c-c4ac-45a7-b8d4-9c4d4c0cdfe7.jpg,0.0,0.9004984
1911138a-4d7e-4005-949f-6387065dfe6e.jpg,0.0,0.9098514
833cd51b-5ca1-4c69-ab18-c05a84f7366d.jpg,0.119655214,0.0
779a4fba-563a-49bc-88cb-9b5fa6347f07.jpg,0.90224457,0.64438134
0dfb30a1-e732-4eac-9e1e-614194acc6e9.jpg,0.9006955,0.46809384
d6a66b69-cbd8-4710-b680-030af3b8074a.jpg,0.11940501,0.0
939dbfcc-b4c0-407d-bb6e-4d74889cae66.jpg,0.6583846,0.24241038
a23ee9ef-c667-4578-8017-bdd40b6bc0db.jpg,0.36428756,0.0
e53439f2-2e67-4cad-bce7-03a304bbdc98.jpg,0.9023502,0.64193237
feacd762-a1a8-424b-80ea-64a777acd584.jpg,0.0,0.7393399
5ddc42da-f712-4142-8f38-d2d21af770b4.jpg,0.90068537,0.5675955
3c6428dc-c4cc-411f-8348-71140a62df02.jpg,0.90568006,0.0
74064042-27c4-4e99-82e9-377ceb64eee6.jpg,0.058222506,0.70054704
8a763814-2a45-4997-928d-e9c6bb2ab21d.jpg,0.3310649,0.0
624cd819-03ba-4f53-8db8-32d57e2f0dbb.jpg,0.9056484,0.5571513
159d0075-8b12-465f-aad1-8a0cfc7f06c2.jpg,0.13199866,0.0
ca49b4dc-da4b-4ce1-8eac-27acad7cf603.jpg,0.90109354,0.47161007
087beaa4-6528-4dd0-af0c-355a4cc5394e.jpg,0.14096259,0.8225622
bb6e5bfb-7c94-4821-8757-7ebe98e0d98d.jpg,0.18860579,0.18456042
b695f96a-0c74-48fd-9c6d-67ed5c1fbaf6.jpg,0.110633664,0.9038595
79512627-0f9e-45bd-9e1d-dacf2f2f2102.jpg,0.9022817,0.0
e7509057-8616-4de1-86c4-bdbabcc57bc5.jpg,0.0,0.8517696
39a07a1d-6f74-43ea-8d74-28821d243fd0.jpg,0.90570575,0.0
22ac9a26-43f2-44a2-b289-7ed4ea4ec27e.jpg,0.16139245,0.0
356e798e-61da-4212-bcbf-b8cdecf7ca3e.jpg,0.9010656,0.5002518
d0864dcf-ed29-4364-bc02-0fbd5a5cc7f0.jpg,0.90146106,0.5904572
3a81a0fb-093d-458b-93f8-9da06de38b25.jpg,0.90331566,0.6085499
9250c835-f8aa-4605-b2a2-6885c74cb819.jpg,0.0,0.6103769
b47bf713-c9ca-4e62-a3a0-f067eb7f874b.jpg,0.9030576,0.7118568
6a8f7748-e898-4630-8227-f9e83e4297f5.jpg,0.9054547,0.0
ba4bbbf5-f12a-428c-95ba-293ef219099d.jpg,0.9044935,0.0
3f6ab07d-2013-450a-8888-ea777b243d9a.jpg,0.90541947,0.0
d2f0b594-5047-4ae2-9f1e-6ae177aba566.jpg,0.91412413,0.0
b53640a1-d0d7-44a5-9498-639973966986.jpg,0.2016243,0.17503123
c42b1cd8-6c3c-422b-9850-26b35f947ebd.jpg,0.9046593,0.0
0842e483-e3c4-4e2d-b3fe-9e8b3ca477a8.jpg,0.9032377,0.6207826
bba4bc49-a014-4815-94cb-2a10beafdf07.jpg,0.90221155,0.65588117
6093e26d-ecd2-4b23-b727-cf38e39be772.jpg,0.3700371,0.45471597
b3c05db3-0109-4f0f-aa56-40e8a4b123bd.jpg,0.0,0.909418
ede4e84e-cdad-4046-b74f-a8a468020f43.jpg,0.30296257,0.0
b038be44-5ab4-4685-8afd-904d44110223.jpg,0.0,0.8255713
202c3689-286a-4569-8b8c-015b68990726.jpg,0.0,0.76146126
94326cd4-2f77-47b0-a45b-f4feef7a0b7c.jpg,0.0,0.19113702
ad6a7e85-5a52-4e38-9e70-089af8b78581.jpg,0.0,0.8012689
bfc0de07-b700-4849-a5eb-caeac03abd52.jpg,0.816273,0.0
51c92903-6921-40a3-9cf8-f24cc41aa759.jpg,0.90357184,0.0
d403f4eb-3d7f-4465-b77c-9101f5670ac3.jpg,0.0,0.9005466
ee732ed2-1abf-4e22-a0f5-b7f1654e3185.jpg,0.1106107,0.0
f8845010-8438-4492-9df9-fb4a8dc9f96a.jpg,0.467644,0.0
4ac3857f-2126-4d84-bb8c-9b3e7880dfa7.jpg,0.0,0.22094244
9e8e0ef6-cc4a-4c8e-9531-90c897076c84.jpg,0.9040578,0.55748105
9be0c8d0-85ec-4280-a1b7-1beb772d2a60.jpg,0.8233362,0.48168904
ca85a908-c885-48f4-9a6f-5cd371cfc283.jpg,0.8404555,0.49334255
4c604baa-7488-42dc-8143-ddc28a34225e.jpg,0.0,0.9052703
5aa9943e-aeb8-4cda-a313-8a2997e3d08c.jpg,0.15727311,0.0
69c3f945-8a57-42e8-a37f-9ca6a36b8f4d.jpg,0.16547026,0.22584961
76fa736e-4f13-41b5-b733-fd6b978ccadb.jpg,0.0,0.90977454
92788e01-44ee-4f50-a50d-feca5762ce97.jpg,0.0,0.90377754
e06ac2ef-7be8-476d-99bb-a1da52ac0934.jpg,0.5289296,0.0
361b0ee3-c9bd-4a04-ad01-e7f166548789.jpg,0.0,0.83037513
bf269aea-19ed-4387-b5cd-0566cc45320d.jpg,0.0,0.90671635
5c7d875e-ac7b-4c21-a2b6-d5d18dff94ef.jpg,0.0,0.9179818
52d65793-e96d-4c47-9a53-ffe1cb079f97.jpg,0.0,0.9010664
aafb9e57-928b-49b0-a767-df3a1ab33245.jpg,0.90293884,0.7009025
9812c04f-1859-4a1f-b651-1fda74bd1bc1.jpg,0.90333575,0.6845587
f3657070-3ae2-4cdc-8192-bca9b15215d0.jpg,0.0,0.5272477
5933e48b-3a38-4d48-838f-81ac124acb3a.jpg,0.9015334,0.51148564
2225436d-db8a-404a-8996-e2c49a429e09.jpg,0.3025791,0.0
09ef38aa-5f06-40eb-860c-dd18898caa54.jpg,0.0645911,0.9010768
4171bf0f-dfd6-4a16-8dcc-8bd7162d461e.jpg,0.0,0.9010891
6e2b18b7-3d6e-440e-94c4-3486af5cf41c.jpg,0.9007702,0.5662028
0e8002dc-fb50-4db9-a354-f60149d8a1a9.jpg,0.48041394,0.0
072d5631-070d-4daf-ba84-068feb401a37.jpg,0.90029097,0.0
40c222dc-5bb4-4a65-8918-7fa63bb452dc.jpg,0.3855575,0.0
f53dc978-fab2-4e93-8826-2759abc29b77.jpg,0.06447856,0.12628645
c4bdbc19-c96b-4a7d-ba79-943750bba258.jpg,0.14244027,0.0
254903d4-68c4-4a73-953c-58d4b2269eb1.jpg,0.0,0.5803482
633fb4df-a87b-4ecd-bdb8-1a22889ce60b.jpg,0.0,0.9011399
f7847aaf-7874-4708-ad74-1a88cf7ba1cd.jpg,0.0,0.8691374
e4768bca-efa5-4e6b-9a13-2d8551de1ef8.jpg,0.0,0.81985605
812f2a0a-8129-46f4-977d-df7c5fada0b7.jpg,0.9059801,0.59996796
6cf84d8f-fbc7-453d-8719-e6d4777bdc61.jpg,0.0,0.4297271
cebc361c-0331-4e49-b3d9-56bfd10b67af.jpg,0.2267099,0.0
480c8de4-1703-4e37-b131-95e65bf82be8.jpg,0.81945807,0.4709168
7714906c-6ab1-43ff-b9d2-c01029e88ae4.jpg,0.9108316,0.0
79fedce6-accc-4ed9-ac83-fe55e6e718f6.jpg,0.10146577,0.0
5364a252-50c0-4a17-9b70-d6fcc69d7999.jpg,0.06444157,0.900657
787ea60d-d971-422c-8a19-94364174f16e.jpg,0.0,0.900926
c2a76db8-7c77-4416-af48-92416227274a.jpg,0.11736339,0.0
66021aed-4fef-4554-aaf4-81ff9f75dfb4.jpg,0.17409323,0.059724696
9d96c39b-9cc6-44b4-bf5e-82642be8d746.jpg,0.0,0.9013357
2ce97cca-4e81-4285-b688-dc51c42dbf52.jpg,0.0,0.82167995
fd5f8222-dee0-45c5-b074-0850238bad88.jpg,0.1643214,0.0
b5e92bc4-8957-4611-b885-78019a169c21.jpg,0.28294078,0.0
8e32143f-f179-4d20-a601-cb3b9d009fda.jpg,0.0,0.9035105
cad2c2ab-58ba-4e83-bbc2-63930aad61e6.jpg,0.90568405,0.0
68ae275c-27be-4bf4-97cb-ba7bf2ef8764.jpg,0.4491027,0.0
bcffeeba-0518-4f98-9205-5e29e1f70237.jpg,0.9003339,0.0
4e21ee51-f00e-4795-821d-b787c68802a3.jpg,0.0,0.8416008
36236d86-2c2d-490c-ad20-25a924d4ecd5.jpg,0.0,0.8412179
66abfd4c-f657-4126-bd93-ef316e14b8bb.jpg,0.9034228,0.0
53508fc8-030f-4096-bd83-498d8c3bfa98.jpg,0.7990311,0.089937724
35b40361-cbf5-476d-b338-11dfc0c53194.jpg,0.79173595,0.5044412
17fb22dc-b11b-48ad-938d-3c855c2ae29e.jpg,0.0,0.52114034
5c82f49d-158d-4e9d-a47e-fce88da791e9.jpg,0.800342,0.52394617
8787beec-d9d5-4e55-94d6-bcde5d6123d1.jpg,0.0,0.91617006
83aac19b-f4b1-4346-96be-67d474981642.jpg,0.9004548,0.0
6ab62dcd-0970-426b-8bad-ac4fb7e3f041.jpg,0.81915665,0.48904067
1c893328-c32f-4b11-a5b6-b666dc1b7157.jpg,0.0,0.90242064
1cc83a7f-2bed-47f9-98b4-903a799d3876.jpg,0.0,0.9103539
b7e938c4-a912-4f8c-ad8f-27a7b5e7e7c6.jpg,0.6460205,0.6818134
6f2e0203-9d60-42a2-a93b-1539fe71f2ce.jpg,0.40225977,0.0
39653f93-fdc5-47b2-8878-46eb5087629c.jpg,0.0,0.9113979
c60de115-4802-4e0b-b5a2-72fe4999c7d9.jpg,0.8755963,0.0
99602fe4-2b4e-499c-b671-f083aca89ec9.jpg,0.0,0.18897824
6eba3f90-056b-4e81-961c-e51ac6a5b672.jpg,0.0,0.15136932
1faf932b-79cc-470c-8469-992d407cae0c.jpg,0.0,0.90280974
8bba1ecd-b00e-48f9-b214-4a1aac537c70.jpg,0.0,0.59760886
0299739e-acfa-40aa-a28e-73a4b1f766b1.jpg,0.9110575,0.0
0555eeec-74e1-4ecd-a839-02116a1c6d72.jpg,0.0,0.8282559
ab15e3e6-fb1c-4869-996c-f35fd7ea1889.jpg,0.9118766,0.0
c69e7c8f-cc7f-4636-9831-5fc8a8468784.jpg,0.33648327,0.0
9f41af17-137e-42f6-9da9-ad9d2b95b705.jpg,0.9007353,0.5635758
537f8a09-5cbd-41c6-b30d-ee73c97c69fe.jpg,0.0,0.15067877
ad0c71be-2dbb-40df-b621-8cf6d4da16cf.jpg,0.9054156,0.5782709
f64fa838-9cd8-46ef-bf67-74b396c7f33f.jpg,0.0,0.8647293
ac18fc64-77e8-4c84-8838-e69a9741781f.jpg,0.90598273,0.58566886
8e543ff6-4c8c-4889-a097-493269e2453c.jpg,0.0,0.8723896
968f9746-f067-430a-ad24-f4858c0eeab6.jpg,0.17326492,0.9006685
30486528-a446-489a-b069-77234f2bb9a4.jpg,0.116799295,0.90279096
bd00486f-46e7-4840-a70f-6118095ce293.jpg,0.0,0.18914863
541781fc-7230-4e15-84c1-2a62ff5e0877.jpg,0.92242765,0.0
0891c649-90df-40aa-b281-63fa10c3dbf2.jpg,0.8354936,0.49625596
f66eeed6-8823-4cfe-a5c9-380792102739.jpg,0.0,0.18444583
9e542836-8ff0-4109-94f5-5c921400cbc7.jpg,0.0,0.9009821
998b3405-1011-4cc1-a492-1f1b9bd34e54.jpg,0.0,0.8017827
4c5ac666-41c6-4e92-b608-096021290830.jpg,0.56608105,0.0
8626ea6d-4343-4dc5-afcb-cf7b6c74dcb8.jpg,0.0,0.7214164
0ec4ad75-5315-4ed4-9f86-1c0794bbb3ad.jpg,0.0,0.9010327
34d8654f-00c6-40e1-9e66-4123afff341a.jpg,0.9067272,0.0
12e8b38b-7cb1-46c2-b695-4a28a9e4128c.jpg,0.0,0.9006904
8d014d05-b729-4378-b6ad-0f46a0094bdf.jpg,0.8963269,0.0
fe8134c4-2973-45f4-87b4-c9f517a51130.jpg,0.0,0.9010407
a4883b4b-825a-413f-9722-79e27fcc5eb9.jpg,0.9015029,0.50928545
f230853e-9289-4bae-b926-c6db4705fcd0.jpg,0.0,0.89991486
92e6eb63-bf93-49f4-9bdb-93ea661b893b.jpg,0.90310484,0.64249223
67c0fc9c-b365-440b-b991-4221b7fe8b6d.jpg,0.0,0.90322495
1986ade4-1c65-4f06-bec8-d146b0c03d2f.jpg,0.0,0.37608457
75bf439e-ec34-4922-b526-bdc3e9ca5f9b.jpg,0.0,0.9004314
eab71e84-c3b9-42b9-b9fb-f3c7274ab711.jpg,0.2365615,0.0
9cc45b58-3326-437a-b236-6c5e191249fb.jpg,0.9046011,0.0
e2f02b37-9b47-4b20-95f3-d4f4ca4db419.jpg,0.27241644,0.8655264
fc5ef723-3f27-422a-a98c-c752d2398876.jpg,0.0,0.8922144
16cf8ae4-e145-4c83-9225-9e40c0a81a06.jpg,0.6351642,0.21539335
f89b4cbf-beee-4f5f-bd4b-4af11392e54f.jpg,0.0,0.90763444
6c9bc4a1-700e-4d1b-94ab-9c2017cd5082.jpg,0.90237886,0.0
